name,module,file,line,first_tactic,n_tokens,truncated,surprise_given,mean_surprise,surprise_alone,pmi,mean_pmi,max_incongruity,first_step_surprise,max_rank
cycle_itinerary_eliahou_leftover,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,873,rcases,158,0,196.9186553955078,1.2463206052780151,590.8510131835938,393.932373046875,2.493242867385285,5.8866868019104,3.4734182357788086,241
trailingOdds_append_odd,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,48,simp,13,0,15.816911697387695,1.2166855335235596,122.46087646484375,106.64396667480469,8.203382051908052,2.0377774238586426,2.6243696212768555,13
trailingOdds_append_even,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,52,simp,13,0,16.17458724975586,1.2441990375518799,122.46087646484375,106.28628540039062,8.175868107722355,1.4711289405822754,2.6372668743133545,15
floorPower_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,75,decide,5,0,27.20853042602539,5.44170618057251,60.922664642333984,33.714134216308594,6.742826843261719,8.965250015258789,4.346037864685059,3072
floorPower_four_thousand_two_hundred_seventeen,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,79,decide,5,0,27.161914825439453,5.432383060455322,60.922664642333984,33.76074981689453,6.752149963378907,8.884696006774902,4.215555667877197,3383
odd_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,83,decide,1,0,2.8926210403442383,2.8926210403442383,19.450937271118164,16.55831527709961,16.55831527709961,-0.18810272216796875,2.8926210403442383,5
odd_four_thousand_two_hundred_seventeen,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,85,decide,3,0,5.791581630706787,1.9305272102355957,33.35276794433594,27.561185836791992,9.18706194559733,-0.47235536575317383,3.3311572074890137,8
nextOddHeight_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,105,simp,18,0,30.091045379638672,1.671724796295166,132.44842529296875,102.35737609863281,5.686520894368489,3.9776601791381836,2.3183679580688477,38
oddRunHeight_one_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,109,simp,19,0,31.29184341430664,1.6469391584396362,136.36166381835938,105.06982421875,5.529990748355263,6.4743852615356445,2.684293508529663,92
oddRunHeight_two_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,113,have,66,0,120.7532730102539,1.8295950889587402,269.99774169921875,149.24447631835938,2.2612799442175664,8.89657974243164,2.95003604888916,4632
floorPower_odd_ge_of_ge_two_hundred_sixty_one,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,121,have,39,0,51.83070373535156,1.3289923667907715,197.35150146484375,145.5207977294922,3.731302505884415,6.607736587524414,1.1723179817199707,1003
floorPower_odd_ge_four_thousand_two_hundred_seventeen,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,128,have,43,0,53.10029220581055,1.2348904609680176,201.87506103515625,148.77476501464844,3.4598782561546146,6.441912651062012,1.2462544441223145,1087
cycleMin_start_odd_run,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,135,have,182,0,280.33441162109375,1.5402990579605103,536.1664428710938,255.83203125,1.4056705013736264,9.00611686706543,1.879166841506958,2167
cycleMin_end_even,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,153,induction,69,0,104.3868408203125,1.5128527879714966,388.87109375,284.4842529296875,4.122960187386775,8.61023235321045,1.3883376121520996,338
cycleMin_first_odd_image_ge,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,167,have,248,0,313.87664794921875,1.2656315565109253,812.7822265625,498.90557861328125,2.0117160427954888,9.43952751159668,1.2669391632080078,2838
oddRunDepth_even,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,188,unfold,14,0,12.529542922973633,0.8949673771858215,115.02265930175781,102.49311828613281,7.320937020438058,2.4477274417877197,3.935404062271118,8
oddRunDepth_odd,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,193,unfold,14,0,14.44397258758545,1.0317124128341675,112.45977783203125,98.01580810546875,7.001129150390625,2.263582706451416,3.860821008682251,9
oddRunDepth_le_of_odd,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,199,rw,13,0,27.042442321777344,2.080188035964966,121.81834411621094,94.7759017944336,7.2904539841872,7.585644721984863,2.987288475036621,96
cycleMin_later_odd_image_ge,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,207,have,882,0,837.7650146484375,0.9498469829559326,1559.8267822265625,722.061767578125,0.8186641355761054,9.969608306884766,1.428058385848999,2419
cycleMin_inv_term_le,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,269,have,1024,1,718.08154296875,0.7012515068054199,1437.5341796875,719.45263671875,0.7025904655456543,8.855636596679688,1.4740474224090576,904
oddRunDepth_eq_one_lt,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,347,unfold,29,0,38.19755554199219,1.3171570301055908,163.25595092773438,125.05839538574219,4.3123584615773165,5.51206111907959,3.7662627696990967,116
oddRunDepth_eq_one_odd,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,354,have,72,0,126.33618927001953,1.7546693086624146,350.43695068359375,224.10076904296875,3.1125106811523438,11.62095832824707,2.462738513946533,1069
finset_range_succ,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,363,ext,20,0,17.865812301635742,0.893290638923645,126.51187133789062,108.64605712890625,5.432302856445313,2.8258466720581055,2.2125589847564697,62
list_range_filter_card,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,369,induction,103,0,82.74126434326172,0.8033132553100586,378.95269775390625,296.21142578125,2.8758390852548543,6.993785381317139,0.9011492729187012,167
cycleCircuitCount_eq_card,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,380,simpa,32,0,33.551937103271484,1.0484980344772339,212.89773559570312,179.34579467773438,5.604556083679199,2.71160888671875,5.828588485717773,45
oddCount_eq_card,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,386,induction,449,0,361.15728759765625,0.8043592572212219,906.0936889648438,544.9364013671875,1.2136668181897272,7.994924068450928,0.7305346131324768,511
cycleCircuitCount_le_oddCount,Problems.Juggler.CycleHeightFinance,formal/Problems/Juggler/CycleHeightFinance.lean,425,rw,78,0,127.30695343017578,1.6321403980255127,368.5937194824219,241.28677368164062,3.093420175405649,6.513694763183594,3.700239658355713,1446
